PSMILES,SA_score,diversity,num_hbond_donors_sum_fullmolecularfeaturizer,num_hbond_acceptors_sum_fullmolecularfeaturizer,num_rotatable_bonds_sum_fullmolecularfeaturizer,num_rings_sum_fullmolecularfeaturizer,num_non_aromatic_rings_sum_fullmolecularfeaturizer,num_aromatic_rings_sum_fullmolecularfeaturizer,num_atoms_sum_fullmolecularfeaturizer,topological_surface_area_sum_fullmolecularfeaturizer,fraction_bicyclic_rings_sum_fullmolecularfeaturizer,num_aliphatic_heterocycles_sum_fullmolecularfeaturizer,slogp_vsa1_sum_fullmolecularfeaturizer,balaban_j_index_sum_fullmolecularfeaturizer,molecular_weight_sum_fullmolecularfeaturizer,sp3_carbon_count_sum_fullmolecularfeaturizer,sp2_carbon_count_sum_fullmolecularfeaturizer,max_estate_index_sum_fullmolecularfeaturizer,smr_vsa5_sum_fullmolecularfeaturizer,fp_density_morgan1_sum_fullmolecularfeaturizer,total_halogens_sum_fullmolecularfeaturizer,fluorine_count_sum_fullmolecularfeaturizer,chlorine_count_sum_fullmolecularfeaturizer,bromine_count_sum_fullmolecularfeaturizer,iodine_count_sum_fullmolecularfeaturizer,single_bonds_sum_fullmolecularfeaturizer,double_bonds_sum_fullmolecularfeaturizer,triple_bonds_sum_fullmolecularfeaturizer,bridging_rings_count_sum_fullmolecularfeaturizer,max_ring_size_sum_fullmolecularfeaturizer,heteroatom_count_sum_fullmolecularfeaturizer,heteroatom_density_sum_fullmolecularfeaturizer,num_hbond_donors_sum_fullpolymerfeaturizer,num_hbond_acceptors_sum_fullpolymerfeaturizer,num_rotatable_bonds_sum_fullpolymerfeaturizer,num_rings_sum_fullpolymerfeaturizer,num_non_aromatic_rings_sum_fullpolymerfeaturizer,num_aromatic_rings_sum_fullpolymerfeaturizer,num_atoms_sum_fullpolymerfeaturizer,topological_surface_area_sum_fullpolymerfeaturizer,fraction_bicyclic_rings_sum_fullpolymerfeaturizer,num_aliphatic_heterocycles_sum_fullpolymerfeaturizer,slogp_vsa1_sum_fullpolymerfeaturizer,balaban_j_index_sum_fullpolymerfeaturizer,molecular_weight_sum_fullpolymerfeaturizer,sp3_carbon_count_sum_fullpolymerfeaturizer,sp2_carbon_count_sum_fullpolymerfeaturizer,max_estate_index_sum_fullpolymerfeaturizer,smr_vsa5_sum_fullpolymerfeaturizer,fp_density_morgan1_sum_fullpolymerfeaturizer,total_halogens_sum_fullpolymerfeaturizer,fluorine_count_sum_fullpolymerfeaturizer,chlorine_count_sum_fullpolymerfeaturizer,bromine_count_sum_fullpolymerfeaturizer,iodine_count_sum_fullpolymerfeaturizer,single_bonds_sum_fullpolymerfeaturizer,double_bonds_sum_fullpolymerfeaturizer,triple_bonds_sum_fullpolymerfeaturizer,bridging_rings_count_sum_fullpolymerfeaturizer,max_ring_size_sum_fullpolymerfeaturizer,heteroatom_count_sum_fullpolymerfeaturizer,heteroatom_density_sum_fullpolymerfeaturizer
*C(=O)Nc1ccc(NC(=O)c2ccc(*)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,2.0,0.0,2.0,20.0,58.2,0.0,0.0,16.699944276474273,2.039615178793104,238.07422756,0.0,18.0,12.037633823591165,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,6.0,6.0,0.3
CC(=O)Oc1ccccc1C(=O)Oc2ccccc2OC,1.7114861236916212,0.8510451353355538,0.0,5.0,4.0,2.0,0.0,2.0,21.0,61.83000000000001,0.0,0.0,14.210588861400147,2.2637953129109274,286.084123548,2.0,19.0,12.215474300831444,6.923737199690624,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,6.0,5.0,0.23809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*C[Si](*)(C#N)C(=O)OCCCCCCCC[N+](=O)[O-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,11.0,0.0,0.0,0.0,20.0,93.23,0.0,0.0,0.0,3.5171496577141848,270.103583586,10.0,6.0,11.82062768415447,45.07194109123715,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,0.0,0.0,9.0,0.45
COc1ccccc1OC(=O)c2ccccc2,1.3420480575077463,0.8371716600822166,0.0,3.0,3.0,2.0,0.0,2.0,17.0,35.53,0.0,0.0,9.473725907600098,2.1888408802345443,228.078644244,1.0,16.0,11.804452003023432,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,3.0,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCOC(=O)C(C)=N*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,3.0,0.0,0.0,0.0,10.0,38.66,0.0,0.0,0.0,3.6331012593654077,113.047678464,3.0,5.0,10.847731481481482,13.847474399381248,2.125,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,5.0,0.5
COc1ccccc1OC(=O)Oc2ccccc2OC,1.6761773338529764,0.8375635941506614,0.0,5.0,4.0,2.0,0.0,2.0,20.0,53.99000000000001,0.0,0.0,18.947451815200196,2.0913662656720033,274.08412354800004,2.0,18.0,11.762607709750567,0.0,0.7,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,6.0,5.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)C(=O)C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,6.0,0.0,0.0,0.0,21.0,17.07,0.0,0.0,0.0,5.731388074566796,321.980696408,17.0,2.0,13.333528439153438,42.66553271254957,1.0526315789473684,10.0,9.0,1.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,13.0,0.6190476190476191
CCOc1ccccc1OC[C@@H](CO)O,2.162429596316681,0.8544550243370291,2.0,4.0,6.0,1.0,0.0,1.0,15.0,58.92,0.0,0.0,9.473725907600098,2.583395224484379,212.104858992,7.0,8.0,9.124212411816579,13.027703587438927,1.2,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,4.0,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCN(*)c1ccc(O)c(OCC)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,5.0,1.0,0.0,1.0,15.0,32.7,0.0,0.0,10.05365155780638,2.857575593940652,179.094628656,4.0,9.0,9.56698326089695,13.847474399381248,1.6923076923076923,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,5.0,0.3333333333333333
COc1ccccc1OC(=O)Cc2ccccc2,1.4815988579445794,0.8297610506299032,0.0,3.0,4.0,2.0,0.0,2.0,18.0,35.53,0.0,0.0,9.473725907600098,2.032830420904826,242.094294308,2.0,16.0,11.772233560090704,6.4208216229260096,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,3.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)(C(=O)OC)c1ccc(OC(C)C)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,5.0,1.0,0.0,1.0,18.0,35.53,0.0,0.0,4.736862953800049,2.9834431883382457,220.109944372,6.0,10.0,11.976962107373815,32.79308403298157,1.5,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,6.0,5.0,0.2777777777777778
COc1ccccc1OC[C@@H](CO)O,2.100741053061201,0.8502134479209027,2.0,4.0,5.0,1.0,0.0,1.0,14.0,58.92,0.0,0.0,9.473725907600098,2.569521757324299,198.089208928,6.0,8.0,9.067017195767196,6.103966387748303,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,4.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCOC(=O)Nc1ccc(NC(=O)OCCCCCCC(*)=O)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,13.0,1.0,0.0,1.0,28.0,93.73000000000002,0.0,0.0,10.633577208012662,2.1814016912503225,362.18417193199997,10.0,16.0,11.769785772398855,51.8694885601727,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,6.0,9.0,0.32142857142857145
c1ccc2c(c1)OC[C@@H](O2)CNC(=[NH2+])N,3.290186100277837,0.8885646591310474,3.0,2.0,2.0,2.0,1.0,1.0,15.0,82.1,0.5,1.0,25.933465594560136,1.9648460992136842,208.10805310809,3.0,12.0,5.670370370370371,6.103966387748303,1.4666666666666666,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,6.0,5.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)(C)C(=O)OC(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,0.0,0.0,0.0,11.0,63.60000000000001,0.0,0.0,0.0,4.130841572096518,130.026608672,3.0,6.0,11.005694444444444,19.76538044554264,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,6.0,0.5454545454545454
C[C@@H](c1ccc(cc1)c2ccccc2)C(=O)[O-],2.46214176814453,0.8383212131221396,0.0,2.0,3.0,2.0,0.0,2.0,17.0,40.129999999999995,0.0,0.0,5.106527394840706,2.2772986688308854,225.09210323591,2.0,15.0,10.743530048995417,12.841643245852017,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,2.0,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCOC(=O)c1c(C#N)cc1C(=O)O*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,6.0,1.0,1.0,0.0,18.0,76.39,0.0,0.0,0.0,2.5982120477830373,219.053157768,4.0,10.0,11.744786470143612,19.765380445542643,1.5,0.0,0.0,0.0,0.0,0.0,13.0,4.0,1.0,0.0,4.0,7.0,0.3888888888888889
C[N+]1(CCN(CC1)C[C@@](c2ccccc2)(C3CCCCC3)O)C,3.2874365501868983,0.8794784921952206,1.0,2.0,4.0,3.0,2.0,1.0,23.0,23.47,0.0,1.0,0.0,1.779776364494164,317.25874009609,17.0,6.0,11.742947845804988,37.70515892561373,1.0434782608695652,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,6.0,3.0,0.13043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC1OC(=O)N(C(C)C)CC(*)COC(=O)C(C)C(Cl)C1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,2.0,1.0,1.0,0.0,23.0,72.91,0.0,1.0,0.0,3.0765912869870697,317.10300042,12.0,9.0,12.451594387755101,51.638665506790495,1.4761904761904763,1.0,0.0,1.0,0.0,0.0,20.0,3.0,0.0,0.0,12.0,9.0,0.391304347826087
C[C@H](C[NH2+]C1CCCCC1)OC(=O)c2ccccc2,3.4411164899683513,0.8431583219888249,1.0,2.0,5.0,2.0,1.0,1.0,19.0,42.91,0.0,0.0,5.316788604006331,1.7140263316063709,262.18015542809,10.0,9.0,11.870082986898463,51.173652531216945,1.263157894736842,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,6.0,3.0,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)NC(=O)OC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,0.0,0.0,9.0,38.33,0.0,0.0,5.316788604006331,3.3430002458353805,101.047678464,3.0,4.0,10.515555555555556,13.4684936056032,2.4285714285714284,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,0.5555555555555556
C[NH+]1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@@H](c3ccccc3)O,5.400329547396825,0.8475225421027175,2.0,3.0,3.0,3.0,2.0,1.0,20.0,50.97,0.3333333333333333,2.0,4.899909730850478,1.5975120721745049,276.15941998409,11.0,9.0,12.047943594104309,49.97490092549657,1.25,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,6.0,4.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCOCCOC(=O)Cc1ccc(C(=O)O*)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,12.0,1.0,0.0,1.0,24.0,61.83,0.0,0.0,0.0,2.102974653887815,306.146723804,10.0,12.0,11.741038994964132,39.02784531432067,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,6.0,7.0,0.2916666666666667
C[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)[C@@H](c3ccccc3)O)C,4.49419188264486,0.850664669031486,1.0,3.0,3.0,3.0,2.0,1.0,21.0,46.53,0.3333333333333333,2.0,0.0,1.6180182458726402,290.17507004809,12.0,9.0,12.129469954648528,49.97490092549657,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,6.0,4.0,0.19047619047619047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*C/C=C/c1ccc(OC(=O)c2ccc(O*)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,5.0,2.0,0.0,2.0,21.0,35.53,0.0,0.0,9.843390348640755,2.025892060502422,252.078644244,1.0,18.0,12.017536354838844,6.923737199690624,1.105263157894737,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,6.0,5.0,0.23809523809523808
C[C@@H]1C[C@@H](CC(C1)(C)C)OC(=O)c2ccccc2O,2.9790863613020377,0.8654783409667396,1.0,3.0,2.0,2.0,1.0,1.0,19.0,46.53,0.0,0.0,0.0,2.0508210540811196,262.156894564,9.0,10.0,12.06920068027211,46.1376428555982,1.3157894736842106,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,6.0,3.0,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCC(C#N)C(=O)O*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,6.0,0.0,0.0,0.0,13.0,50.09,0.0,0.0,0.0,3.6172400764349835,153.078978592,6.0,3.0,11.036886101662887,32.60702369139466,1.7272727272727273,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,5.0,0.38461538461538464
C[NH+]1CCc2cc3c(cc2[C@H]1[O-])OCO3,4.629074534104487,0.9167323596878825,1.0,3.0,0.0,3.0,2.0,1.0,15.0,45.96000000000001,0.6666666666666666,2.0,19.480163033291284,2.096597930656998,207.089543276,7.0,8.0,11.966312358276644,12.64872279366088,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,6.0,4.0,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(O)COC(C)=N/*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,0.0,0.0,10.0,41.82,0.0,0.0,0.0,3.3519601387951004,115.063328528,5.0,3.0,9.105235260770975,19.95144078712955,2.25,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,5.0,0.5
C[C@H](Cc1ccc(cc1)O)[NH3+],3.132335714908896,0.8712188581341114,2.0,1.0,2.0,1.0,0.0,1.0,11.0,47.870000000000005,0.0,0.0,5.733667477162185,2.6612170674040825,152.10699048809,4.0,7.0,8.975168650793652,19.386399651764595,1.3636363636363635,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,2.0,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCC(*)OC(=O)C(OCC)(C)C#N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,6.0,0.0,0.0,0.0,15.0,59.32,0.0,0.0,0.0,4.347546370673399,183.089543276,8.0,3.0,11.661893424036283,39.39996599749449,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,6.0,0.4
C[C@@H](c1ccc(cc1)CC(C)C)C(=O)OCc2ccccn2,2.4402611675602106,0.8559773229551726,0.0,3.0,6.0,2.0,0.0,2.0,22.0,39.19,0.0,1.0,0.0,1.9212388949017296,297.17287897600005,7.0,15.0,12.12949281410095,39.71682123267219,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,6.0,3.0,0.13636363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCC(=O)OCCCCCCCCCCCOC(=O)OCCCCCCCCCCCCCCCC(=O)O*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,33.0,0.0,0.0,0.0,43.0,88.13000000000001,0.0,0.0,0.0,3.2109602033853113,582.4495543239999,31.0,10.0,11.720156752580053,180.28592101869296,0.3902439024390244,0.0,0.0,0.0,0.0,0.0,39.0,3.0,0.0,0.0,0.0,9.0,0.20930232558139536
C[C@@H](c1ccc(cc1)CC(C)C)C(=O)NO,2.474273013172878,0.8666405341452709,2.0,2.0,4.0,1.0,0.0,1.0,16.0,49.33,0.0,0.0,5.480096598121202,2.7418154035054956,221.141578848,7.0,9.0,11.213813959225664,33.10993926815927,1.25,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,3.0,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Nc1c(OCC(C)C)cc(*)cc1-c1ccccc1C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,5.0,2.0,0.0,2.0,24.0,21.259999999999998,0.0,0.0,16.536897499423844,2.6294320883714604,307.118398792,8.0,14.0,13.40427756291528,20.023772916824722,1.2272727272727273,3.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,6.0,7.0,0.2916666666666667
CCn1cc[nH+]c1C[C@H]2COc3ccccc3O2,3.9501907755760044,0.8949909150806836,0.0,3.0,3.0,3.0,1.0,2.0,18.0,37.53,0.3333333333333333,2.0,14.457704428547306,1.73084966375711,245.12845420409,5.0,13.0,5.946399281934996,25.993281616277514,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,6.0,4.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCCCCCCCCCCCCOC(=O)C(CCCCCC)(CCCCCCCNC(=O)O*)c1ccc(OCCCC)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,33.0,1.0,0.0,1.0,48.0,73.86,0.0,0.0,10.05365155780638,2.7231953075892688,643.517574308,32.0,14.0,14.143775149959982,186.70674264161897,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,6.0,8.0,0.16666666666666666
C[C@@H](c1ccc(cc1)N2Cc3ccccc3C2=O)C(=O)[O-],2.8674679429812535,0.8591058309520726,0.0,3.0,3.0,3.0,1.0,2.0,21.0,60.44,0.3333333333333333,1.0,10.006437125691184,1.8662912801910778,280.09791688791,3.0,18.0,12.346022035357354,19.38639965176459,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,6.0,4.0,0.19047619047619047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*OC(=O)Nc1ccc(OCc2ccc(C(=O)O*)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,5.0,2.0,0.0,2.0,23.0,73.86,0.0,0.0,10.05365155780638,1.9014349290728363,285.06372245200004,1.0,20.0,11.408251806301742,6.606881964512918,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,6.0,8.0,0.34782608695652173
CCC[NH+]1CCC[C@@H](C1)c2cccc(c2)O,4.438697637401644,0.8767220504878032,2.0,1.0,3.0,2.0,1.0,1.0,16.0,24.67,0.0,1.0,4.899909730850478,2.0346842250717216,220.16959074409,9.0,7.0,9.506174886621315,32.104108114630044,1.4375,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)([2H])C(=O)OCCC[N+](C)(C)Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,6.0,0.0,0.0,0.0,15.0,26.3,0.0,0.0,0.0,3.74449492102522,193.08485956609,9.0,3.0,11.475022675736962,19.74143208474433,2.0,1.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,7.0,0.4666666666666667
CC[C@@H]([C@H](c1ccc(c(c1)O)O)O)[NH2+]C(C)C,4.151812934529319,0.8849665441364012,4.0,3.0,5.0,1.0,0.0,1.0,17.0,77.3,0.0,0.0,5.316788604006331,2.8523989627322273,240.15941998409,9.0,8.0,10.22050925925926,45.379681268042106,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,4.0,0.23529411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)(C)C(=O)OCCCOC(=O)c1ccc(-c2ccc(C#N)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,8.0,2.0,0.0,2.0,28.0,76.39,0.0,0.0,0.0,1.7977532745474598,349.13140808800006,6.0,18.0,12.130845264643966,26.18620206846865,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,0.0,6.0,7.0,0.25
C[C@@H](CN1c2ccccc2Sc3c1nccc3)[NH+](C)C,3.7422034816954115,0.8863245409668857,1.0,3.0,3.0,3.0,1.0,2.0,20.0,20.570000000000004,0.6666666666666666,2.0,9.799819461700956,2.0315697070684253,286.13724506009,7.0,13.0,4.607798563869992,22.756544979874135,1.15,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,6.0,4.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCCNC(=O)CCCCC(=O)Nc1ccc(-c2ccc(NC(=O)O*)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,11.0,2.0,0.0,2.0,31.0,96.53000000000002,0.0,0.0,15.950365812018994,1.7428630036967152,395.18450628,7.0,22.0,12.128304608223544,39.02784531432067,0.7931034482758621,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,6.0,9.0,0.2903225806451613
C[C@H](COc1ccccc1)[NH2+][C@@H](C)[C@H](c2ccc(cc2)O)O,3.6863292508865158,0.8651602220911985,3.0,3.0,7.0,2.0,0.0,2.0,22.0,66.3,0.0,0.0,10.05365155780638,1.8218107604044422,302.17507004808994,8.0,14.0,10.36036683964985,32.03512244542547,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,4.0,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCC(=O)OCCCCCCOC(=O)OCCCCOC(=O)NCc1ccc(NC(=O)O*)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,17.0,1.0,0.0,1.0,36.0,138.48999999999998,0.0,0.0,10.633577208012662,1.9423998717328324,480.210780604,13.0,21.0,11.769629215611563,58.41424496608527,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,0.0,6.0,13.0,0.3611111111111111
C[NH2+][C@@]1(CCCCC1=O)c2ccccc2Cl,3.699777700113845,0.8809476988285259,1.0,1.0,2.0,2.0,1.0,1.0,16.0,33.68,0.0,0.0,5.316788604006331,2.4834146744155157,238.09931826409,8.0,8.0,12.210065507684554,31.22221174408738,1.3125,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,6.0,3.0,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CCNC(=O)CC(*)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,0.0,0.0,0.0,10.0,46.17,0.0,0.0,5.316788604006331,3.346959626471701,113.047678464,3.0,5.0,10.748194444444444,13.344558822616634,1.75,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,5.0,0.5
CCOc1ccc(cc1)NC(=O)[C@@H](C)O,2.044152887659486,0.8553448229734502,2.0,3.0,4.0,1.0,0.0,1.0,15.0,58.56,0.0,0.0,10.05365155780638,2.601044089440692,209.10519334,5.0,10.0,11.130506346056942,19.95144078712955,1.4666666666666666,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,6.0,4.0,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)(C)C(=O)Oc1ccc(C)c(C)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,3.0,1.0,0.0,1.0,16.0,26.3,0.0,0.0,4.736862953800049,2.8154443903029223,190.099379688,5.0,9.0,11.941740835222978,33.61285484492389,1.5714285714285714,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,4.0,0.25
c1cc(ccc1C(=O)OC[C@@H](CO)O)N,2.3676057957270267,0.877899524726234,3.0,5.0,4.0,1.0,0.0,1.0,15.0,92.78,0.0,0.0,5.733667477162185,2.5030835256922077,211.084457896,5.0,10.0,11.32056783824641,6.103966387748303,1.4,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,6.0,5.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Oc1ccc(COc2ccc(Oc3ccc(/C=N/c4ccc(*)cc4)cc3)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,8.0,4.0,0.0,4.0,32.0,40.05,0.0,0.0,20.646620370902415,1.2990530648210854,393.136493468,1.0,29.0,5.951509856393098,6.606881964512918,0.7,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,6.0,6.0,0.1875
c1ccc(c(c1)C2=N[C@H](C(=O)Nc3c2cc(cc3)Cl)O)Cl,2.807837956019064,0.8811565563544079,2.0,3.0,1.0,3.0,1.0,2.0,21.0,61.69,0.3333333333333333,1.0,5.316788604006331,2.26892535252096,320.01193292,4.0,17.0,11.789372952884861,6.22790117073487,1.0952380952380953,2.0,0.0,2.0,0.0,0.0,9.0,2.0,0.0,1.0,7.0,6.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*CC(*)CCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.7541847860376616,76.00797784,4.0,0.0,5.554614197530864,13.344558822616634,2.5,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.5
CN1c2ccc(cc2C(=N[C@H](C1=O)O)c3ccccc3Cl)Cl,2.8177068820783724,0.8704157259230976,1.0,3.0,1.0,3.0,1.0,2.0,22.0,52.900000000000006,0.3333333333333333,1.0,4.899909730850478,2.3062339416912496,334.027582984,5.0,17.0,12.157428508440415,6.22790117073487,1.1363636363636365,2.0,0.0,2.0,0.0,0.0,10.0,2.0,0.0,1.0,7.0,6.0,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
